ss,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,trans_num,trans_date,trans_time,categoty,amt,customer_device,customer_payment_method,customer_card_number,customer_transaction_id,merch_name,merch_id,merch_url,merch_transaction_ip,mercj_lat,merch_long,isfraud
851587996,Luis,Smith,F,3535 Oak St,Seattle,WA,99995,45.458247,-118.975538,6009237,Teacher,1995-03-17,846081062003,557df94f-783b-472b-aab8-c374ed372122,2024-04-13,16:25:04,online_purchase,393.5,pos,debit_card,**** **** **** 8638,820bd549-8bde-44c9-a6c2-a4d2e8df47af,Uber,M97096,https://www.uber.com,13.238.98.100,46.965841,-104.641244,0
933472122,Luis,Doe,M,7359 Park Ave,Miami,WA,93071,34.786054,-122.242505,6384302,Designer,1999-01-15,816064842294,804ae694-7c26-48a8-bd5a-f9554348cc85,2024-01-03,04:36:59,restaurant,98.6,mobile,credit_card,**** **** **** 8328,4fe78ae3-6ff6-4544-8d0c-e8a3c079c999,Walmart,M76209,https://www.walmart.com,41.107.140.138,43.558951,-123.719929,0
739930561,Sara,Brown,F,8791 Cedar Rd,Miami,WA,83575,34.833677,-122.109105,123850,Analyst,1981-01-15,648408588770,a7955ebd-8dcf-4178-a636-52e98073d010,2024-04-25,02:57:53,electronics,674.61,mobile,credit_card,**** **** **** 1207,62c04e2e-e9e1-45fe-8c86-1b4bbc81f2ef,DoorDash,M14965,https://www.doordash.com,23.19.14.46,27.309683,-118.452316,0
190158144,Priya,Smith,F,6726 Maple Ave,Chicago,GA,51471,25.417083,-112.596935,4536515,Engineer,2005-06-23,914766072832,7fa60de2-5097-4f38-a257-3e979df5de99,2024-10-17,00:15:03,utilities,324.81,pos,debit_card,**** **** **** 6881,b0da4b96-03be-4d66-84ca-68c1b7702d8a,Uber,M37532,https://www.uber.com,192.190.232.186,46.922212,-104.866518,0
781414139,Luis,Kumar,M,4240 Park Ave,Austin,WA,25023,41.811381,-85.308265,7199200,Engineer,1999-03-29,755231491357,dc4e124f-26c7-4d48-8096-d02a193bab5d,2024-06-24,00:19:29,restaurant,127.11,web,wallet,**** **** **** 6452,693b304c-cbd3-4d9b-a03f-5723e4288a2d,DoorDash,M72908,https://www.doordash.com,119.115.92.199,27.016437,-118.456164,0
996930848,Mei,Sharma,F,3318 Oak St,Austin,NJ,92132,41.769423,-85.597969,206282,Clerk,1952-10-19,872563942788,157a6cb2-e49d-465c-84f0-bb046860317a,2024-02-05,04:01:28,utilities,164.63,mobile,wallet,**** **** **** 5037,30541f92-4e33-4d5b-ad6b-89a21af2b26c,BestBuy,M18239,https://www.bestbuy.com,68.95.60.11,32.926913,-115.126938,0
892665918,David,Singh,F,5409 2nd St,New York,NY,78337,39.760243,-122.664989,6273589,Manager,2001-11-29,463865577908,f54eae3e-c6e6-4e6c-97d3-60b09c56d4dd,2024-12-08,13:09:18,online_purchase,178.76,mobile,credit_card,**** **** **** 1777,e87b7a6d-9470-468e-a9c7-9d07d3cce5e6,BestBuy,M87436,https://www.bestbuy.com,42.166.214.106,32.53923,-115.411782,0
137977236,Akhil,Kumar,M,2825 Oak St,Austin,NY,33597,41.945494,-85.465946,4777858,Engineer,1975-06-07,929298425799,bddee408-ee2e-42c1-be92-a49abce6b90f,2024-01-27,17:39:44,electronics,787.51,mobile,credit_card,**** **** **** 0881,6222a4a0-31b1-4e58-8707-c3866e5ceb77,Walmart,M73208,https://www.walmart.com,169.34.231.155,43.640473,-123.928851,0
991624731,David,Lee,F,8780 Maple Ave,Boston,NY,40079,30.204042,-95.2019,6498085,Cashier,1981-06-12,498643009818,bff5a7fe-f744-4c0c-b4eb-4c8d5755ad4d,2024-01-03,19:03:12,utilities,272.18,pos,debit_card,**** **** **** 9463,95b8fb27-296f-4fcb-aa80-6567aa71ffb2,Starbucks,M82365,https://www.starbucks.com,201.143.124.46,44.414498,-89.554669,0
658902601,Michael,Nguyen,F,2051 Park Ave,Chicago,TX,68536,25.723571,-112.486556,891198,Nurse,1995-08-10,279611435190,56b26067-7e30-464f-b83b-b6f6a81fe557,2024-10-08,08:46:48,utilities,374.35,web,wallet,**** **** **** 0988,06b78e21-7056-43ea-8cf8-b4deb5e1b510,BestBuy,M90634,https://www.bestbuy.com,44.173.10.93,32.669316,-115.437497,0
489554393,Michael,Garcia,F,9702 Park Ave,Chicago,IL,77861,25.416474,-112.584805,7760619,Analyst,1999-04-23,769042681818,b83ba442-2ee5-4708-929e-890fa58030b1,2024-04-24,06:37:32,restaurant,189.93,pos,debit_card,**** **** **** 0714,bfc92890-0fb9-4342-ab47-23713541b04d,Walmart,M60157,https://www.walmart.com,163.202.57.174,43.737607,-123.449474,0
755394237,Sara,Lee,M,4806 2nd St,Miami,WA,62288,34.773681,-122.173128,687775,Clerk,1966-01-05,333433339521,bd704121-2b7f-4601-936c-18f835ca94bd,2024-02-16,13:20:54,gas,74.06,pos,debit_card,**** **** **** 2846,efa71b43-f413-4ea4-8f8f-27e5623a552c,BestBuy,M85584,https://www.bestbuy.com,33.14.135.205,32.779668,-114.873876,0
155942843,Sara,Garcia,M,8590 Cedar Rd,Dallas,CA,51373,40.023026,-93.133608,1817919,Cashier,2002-02-15,479552763655,bf823d70-28e9-4bce-bc91-d3cf4f9d2ce6,2024-11-27,18:53:46,utilities,133.46,mobile,wallet,**** **** **** 7026,0fea1e03-90a9-4dbc-8562-62642a14ee41,Shell,M27625,https://www.shell.com,229.218.162.133,43.58434,-82.515852,0
545588450,Michael,Lee,M,2776 1st Ave,Chicago,CA,38241,25.735854,-112.675638,5333667,Analyst,1990-05-11,615939982455,aad8198b-e27f-42b0-a405-746d2f8d84b2,2024-09-18,10:36:43,pharmacy,233.55,web,credit_card,**** **** **** 1253,ca5b3a67-a9b0-4dce-86a9-9d5d1e94ef4d,DoorDash,M51533,https://www.doordash.com,168.75.182.69,27.196385,-118.549894,0
261117800,Sara,Nguyen,F,3112 1st Ave,Chicago,TX,26389,25.701436,-112.601445,7938960,Analyst,1968-11-22,681149216433,94af5ee0-1ef8-42b9-ad70-f9a301c81eda,2024-10-13,10:52:01,travel,1828.33,mobile,credit_card,**** **** **** 2829,fa4ec695-6044-410b-ad31-ce44f0dae8a2,Costco,M69840,https://www.costco.com,162.192.163.225,33.744682,-92.519608,1
254780774,Michael,Brown,F,7339 Oak St,Seattle,CA,57943,45.485012,-119.1822,138548,Engineer,1996-12-13,064930853686,cf8e9222-4b29-4795-9487-e6738815fdca,2024-06-02,07:21:21,electronics,368.38,pos,wallet,**** **** **** 4631,4f1ad217-f2bb-4530-9d57-57099b0de7ca,Target,M27907,https://www.target.com,75.29.164.117,43.604481,-84.342774,0
312073564,Priya,Brown,M,8864 1st Ave,Austin,NY,34371,42.127771,-85.515283,1098904,Consultant,1950-09-26,757051204618,2a18cb96-beb4-49c3-b804-e11fed9a2180,2024-07-01,14:05:08,online_purchase,80.92,web,debit_card,**** **** **** 7645,d7b7f014-77a1-4bec-8953-5ceed087aaf5,Target,M92465,https://www.target.com,187.11.191.240,43.563591,-84.432769,0
163009792,Michael,Patel,F,1950 Park Ave,New York,WA,92956,39.680481,-122.76836,6713829,Manager,2002-06-16,513271950052,84de6a89-22e9-4e86-8218-437b7c0d8766,2024-09-29,08:51:07,gas,30.07,mobile,debit_card,**** **** **** 8487,8c20d520-557c-435e-ab52-ede2c90966f7,BestBuy,M84278,https://www.bestbuy.com,48.140.90.83,32.965203,-115.272474,0
209593518,Luis,Kumar,M,4944 Oak St,Austin,GA,80989,41.885683,-85.627841,5402150,Clerk,1984-01-03,638782945651,6fb13538-c88e-4716-93af-e0a5aecfee42,2024-02-07,09:10:25,gas,23.5,mobile,credit_card,**** **** **** 9405,89ef680f-a586-4e5b-9554-7208bc71c0f9,BestBuy,M89423,https://www.bestbuy.com,184.19.4.239,33.078383,-115.044219,0
138113863,Jane,Singh,M,6914 Pine St,Boston,NJ,17641,30.15813,-95.288423,391023,Analyst,1977-04-07,383928861957,6f709b20-84ca-4306-be71-fa7a60eac810,2024-09-29,20:14:40,utilities,356.64,mobile,credit_card,**** **** **** 5665,0bae16aa-878d-4c4e-8c26-2f70fe25bb98,Costco,M41551,https://www.costco.com,145.140.55.97,33.865716,-92.277996,0
350488899,Anita,Singh,F,4760 1st Ave,New York,NY,77844,39.56085,-122.418257,105103,Manager,1969-11-27,210752245933,5c337886-b70c-41cd-b4e2-191682f51c80,2024-04-09,12:21:56,travel,458.43,web,wallet,**** **** **** 6105,b115113f-c1f4-482f-a3ba-44f93855d1e8,DoorDash,M66925,https://www.doordash.com,107.239.223.31,27.355026,-118.651136,0
067998136,Mei,Doe,F,8691 1st Ave,New York,FL,51853,39.722788,-122.714555,4264450,Nurse,1963-09-29,462251790864,c431c7eb-1804-4d1f-9ee1-a45d6930f91a,2024-02-03,00:59:37,utilities,215.67,pos,credit_card,**** **** **** 3146,27d59660-8852-4aa7-a6dc-7a8cf93564d7,DoorDash,M99749,https://www.doordash.com,237.148.23.29,27.236203,-118.533043,0
521103924,Sara,Brown,M,5829 Cedar Rd,Miami,TX,91681,34.562529,-122.483607,6913323,Nurse,1967-12-01,051477053833,d85f3532-92a8-49c7-af1c-4c208f485355,2024-07-31,05:02:34,travel,2240.32,pos,wallet,**** **** **** 4070,e665d3d9-d5ee-43ac-ba41-53c878d4497c,Walmart,M60940,https://www.walmart.com,170.70.170.219,43.864622,-123.71344,1
780038457,Michael,Garcia,M,1731 Pine St,Chicago,NJ,73525,25.757036,-112.65363,1613782,Nurse,1994-12-01,620555438404,71a10752-6cd7-46f9-a104-98abc8ad8c23,2024-12-07,05:51:56,utilities,359.45,mobile,wallet,**** **** **** 3926,b066c04a-38f2-4337-86c1-ed2ea8ce5d86,Uber,M89346,https://www.uber.com,85.115.139.34,46.839955,-105.030965,0
520566474,Priya,Kumar,F,2478 Main St,Austin,IL,51614,41.765964,-85.414944,6085104,Analyst,1966-07-09,231220994999,17b78a76-1575-4fbe-84e7-615527661f9d,2024-03-30,16:14:59,electronics,500.28,mobile,debit_card,**** **** **** 2330,046538fb-61ef-4cef-8d47-10a75dbc83b8,Starbucks,M11967,https://www.starbucks.com,237.70.244.106,44.325903,-89.484813,0
656999880,Priya,Sharma,M,8127 Pine St,Dallas,PA,69971,40.102377,-92.967314,6561361,Engineer,2004-07-16,817703886086,d1ed75b3-0807-46ec-8ed3-ccac00a304ea,2024-07-19,10:38:57,grocery,30.88,web,debit_card,**** **** **** 1812,27586382-b74b-4d06-b517-7531f4175648,Costco,M81618,https://www.costco.com,35.101.106.83,33.676823,-92.726357,0
689268602,Priya,Singh,M,2786 2nd St,Miami,MA,21952,34.549868,-122.321799,3094589,Analyst,1996-12-29,592222064474,043678af-2c1c-4ef2-89dc-b208322a07e9,2024-08-31,06:57:49,online_purchase,51.43,mobile,credit_card,**** **** **** 3977,0ff70322-9173-4bce-bc39-6f17caeccd76,Starbucks,M67917,https://www.starbucks.com,21.154.154.2,44.339198,-89.559211,0
510162249,Luis,Patel,M,1002 Pine St,Austin,TX,14813,41.796988,-85.615156,4899393,Designer,1976-10-10,998279501455,cf59bca4-dab7-4a3f-8e48-2ef7b316a000,2024-12-14,13:35:01,utilities,333.5,web,wallet,**** **** **** 9019,19db7591-b2b1-46dc-8f21-5275ebe7d758,Delta,M21491,https://www.delta.com,124.186.177.155,37.593581,-68.240634,0
343010713,Mei,Brown,F,9318 Cedar Rd,Boston,TX,78118,30.120347,-95.195653,6827830,Teacher,2004-09-03,966055830344,b6d3f756-5165-4715-af4a-690fc7d587b2,2024-11-02,21:09:21,gas,44.62,pos,wallet,**** **** **** 5770,d1df83ff-8ec7-4637-a9dd-cafbc736a4e2,Target,M73110,https://www.target.com,40.161.118.229,43.752978,-83.968497,0
240568299,David,Doe,F,8879 1st Ave,Boston,NJ,37297,30.059632,-95.262061,7735528,Developer,1955-12-10,629145046173,7815914c-b4b7-448c-91ad-6c1f5578a8b4,2024-05-24,07:24:35,pharmacy,249.69,web,credit_card,**** **** **** 8235,c54b117b-5a3d-4b62-bc62-deccfa6de851,Shell,M78632,https://www.shell.com,80.199.84.37,43.725639,-82.646337,0
570184094,Luis,Kumar,M,6450 2nd St,New York,GA,10538,39.631209,-122.756775,7164579,Designer,1957-10-24,353344857142,2746b433-f223-4467-8d01-5517f5e9ac1b,2024-03-02,03:58:09,travel,546.4,pos,wallet,**** **** **** 2149,98f22d58-16c2-4e8b-a9bc-8528b89239ce,DoorDash,M80854,https://www.doordash.com,114.13.34.8,27.115595,-118.381869,0
792171747,John,Sharma,F,9866 Cedar Rd,Chicago,TX,90781,25.552577,-112.733321,1712178,Clerk,1957-01-17,733294562557,0d3a03bb-cf4c-48b1-bb2d-5dc202bdf626,2024-07-08,07:53:31,grocery,17.19,mobile,debit_card,**** **** **** 5814,97079342-f5ae-44fa-92a7-721711a3b040,Delta,M70420,https://www.delta.com,103.152.106.62,37.405771,-68.503632,0
971997581,David,Sharma,F,7163 Maple Ave,Seattle,PA,84345,45.635061,-119.026676,2031006,Teacher,1956-12-27,724619196570,6f1eae28-2408-420b-8170-022a13b4ce97,2024-02-05,03:49:43,electronics,1643.22,pos,wallet,**** **** **** 5494,a5bec3a0-935b-47d6-96c1-228609ad4c49,Starbucks,M55123,https://www.starbucks.com,254.23.150.3,44.559264,-89.581362,1
656666832,Michael,Doe,F,9275 Pine St,New York,NY,24378,39.851315,-122.428115,2023345,Cashier,2002-12-12,723865624220,05369ee3-a2e5-40c1-86d1-116e8695618c,2024-01-28,20:43:16,grocery,25.84,web,wallet,**** **** **** 6876,a1fba991-f310-4dfa-b91d-322105b27d78,DoorDash,M39588,https://www.doordash.com,48.109.155.2,27.179917,-118.279085,0
847818913,Luis,Smith,F,720 Cedar Rd,Boston,NY,58310,29.873939,-95.202136,5842310,Analyst,1962-09-30,718949058077,f4b65cef-ed0d-44d8-a5ab-d29eb6222409,2024-07-18,02:21:59,pharmacy,174.32,web,debit_card,**** **** **** 2904,65ec188d-aa92-40ba-aae4-ba60caacc5e7,Costco,M13578,https://www.costco.com,74.125.22.33,33.709649,-92.322817,0
243728051,Akhil,Nguyen,F,332 2nd St,Miami,FL,89144,34.574048,-122.26485,1317817,Consultant,1983-03-05,292766372395,1a85773d-514a-49ba-a4df-cd151d535630,2024-01-22,02:21:10,travel,3046.39,mobile,credit_card,**** **** **** 2860,90ef6d05-0621-4fe4-887f-e07ac5098627,Uber,M68827,https://www.uber.com,98.174.81.247,47.034053,-104.540589,1
385258001,Luis,Brown,F,4529 Oak St,Miami,MA,22881,34.60634,-122.267887,3918059,Nurse,2002-10-26,061817534430,5edef2a9-e4e4-4510-9109-87c90ca32276,2024-01-10,04:54:15,gas,24.55,pos,wallet,**** **** **** 4471,6923e325-0b37-4c57-80a1-f2eb67a3feed,Shell,M46226,https://www.shell.com,197.110.178.232,43.664498,-82.243216,0
396271286,Jane,Smith,M,5550 1st Ave,Chicago,IL,43847,25.792569,-112.760388,3745809,Analyst,1994-02-11,391741011947,fdb0aa62-5d63-4376-a525-a4b615f57548,2024-01-08,06:54:01,pharmacy,48.91,pos,credit_card,**** **** **** 6183,819b9a0d-8c5c-44f0-96af-137523121fa5,Amazon,M60387,https://www.amazon.com,245.177.210.200,30.059374,-90.37151,0
328063461,Sara,Brown,F,1585 Pine St,Chicago,NY,80074,25.751664,-112.730229,7106342,Consultant,1976-01-06,571732030937,62c3f62f-86ce-4110-a94d-bcf867722614,2024-05-30,23:34:33,gas,83.42,pos,debit_card,**** **** **** 8782,bf1845a0-d5e7-4d21-87e9-5f0c223d28ad,Costco,M40537,https://www.costco.com,237.19.10.189,33.491245,-92.441385,0
111799313,Mei,Doe,M,2922 1st Ave,Austin,NY,50283,42.067134,-85.589212,5177334,Teacher,2003-01-10,656519825309,14d5d989-b753-4a1e-9bee-cfb6e6011e8b,2024-03-08,08:38:57,restaurant,22.01,web,credit_card,**** **** **** 6207,44976a94-9060-4eab-b17b-5a76b8faa779,Walmart,M10832,https://www.walmart.com,2.46.238.23,43.740946,-123.573333,0
279145608,Anita,Kumar,M,8670 Cedar Rd,Austin,FL,64005,41.83454,-85.558309,5852178,Engineer,2003-06-30,331819588373,b2aac2f0-d247-4d49-bb85-877c2d914b6c,2024-04-17,08:28:57,grocery,31.31,mobile,wallet,**** **** **** 9701,f0601309-687a-4f92-916b-91393cb20262,Amazon,M80432,https://www.amazon.com,46.41.202.8,30.061171,-90.642217,0
631797062,Anita,Nguyen,F,5436 Park Ave,Chicago,WA,24435,25.54078,-112.827028,6238677,Cashier,1967-12-10,397265273543,8f488a37-917d-4c67-8497-0e75bd93672a,2024-05-10,10:44:03,online_purchase,17.68,pos,credit_card,**** **** **** 9298,0ac8f5bb-9429-4a94-ab3f-2c4d314f0954,BestBuy,M21334,https://www.bestbuy.com,106.220.134.126,33.043081,-115.307803,0
060078068,Anita,Smith,M,4160 Pine St,Chicago,WA,66917,25.642114,-112.509525,5014140,Teacher,2001-06-21,671773180632,fa78d638-abab-4bdd-ab14-8998472ea519,2024-05-19,04:34:59,travel,1032.34,mobile,credit_card,**** **** **** 5701,c79dacad-aea1-4f70-b89a-bbdf2709c491,Starbucks,M53634,https://www.starbucks.com,136.9.76.110,44.644103,-89.468783,1
528183253,Mei,Patel,M,8533 Pine St,Boston,NY,16758,29.87306,-95.248513,5243667,Engineer,1982-10-19,817933554864,fa0429fa-1d57-48e2-96c0-fbbd1903b1e0,2024-01-22,03:36:14,gas,49.83,web,debit_card,**** **** **** 7116,dfe7f40b-95a1-483b-8ea3-1c0770fae5d7,Target,M47797,https://www.target.com,246.245.20.28,43.332703,-84.438839,0
310385695,Akhil,Patel,M,8970 Main St,Miami,IL,72115,34.642882,-122.324014,5458005,Engineer,1976-02-26,579887749242,f4ac0d4c-c4d7-484f-b60d-cd454589030c,2024-11-02,12:30:29,travel,984.45,web,debit_card,**** **** **** 2231,9b724794-91bb-4d55-b802-418e21a97364,Amazon,M51500,https://www.amazon.com,148.33.113.67,29.991937,-90.588763,0
752088547,Sara,Brown,M,8945 Main St,Boston,GA,79945,29.949297,-95.026575,3443714,Consultant,1963-01-16,492975170281,1281cee9-d51b-4bfc-9636-73a74c9cac60,2024-04-29,15:32:03,grocery,54.18,mobile,debit_card,**** **** **** 1871,291657cb-e3de-4d03-a742-c5310e531cd3,Delta,M61697,https://www.delta.com,50.126.82.155,37.396293,-68.26636,0
376742662,Sara,Garcia,M,6426 Pine St,Chicago,MA,11597,25.524187,-112.725712,3787762,Clerk,1957-11-10,991234785196,48ba258f-9442-43a1-9f10-22c0ecb0279c,2024-02-04,08:23:51,grocery,55.04,web,debit_card,**** **** **** 4947,4b22f04c-c351-4bb2-abdd-cbeb5a16c56b,Delta,M70745,https://www.delta.com,58.7.203.1,37.12566,-68.652299,0
979647158,Anita,Sharma,F,8159 Park Ave,Chicago,TX,13728,25.458069,-112.755367,609728,Designer,1982-06-16,904290257252,f08d2765-d94c-4820-8469-801d9913c0a2,2024-01-21,12:57:17,travel,1508.54,pos,debit_card,**** **** **** 5544,3bc8bb6d-2cfc-4521-8ef9-33d3ac398a1f,DoorDash,M22561,https://www.doordash.com,137.149.91.211,26.919385,-118.704997,1
888167112,Anita,Garcia,F,3669 Main St,Austin,CA,75979,41.827283,-85.552762,7575057,Clerk,2005-01-12,075452798524,f67920ed-ebce-4a75-a876-d3729324f43b,2024-01-12,04:03:29,gas,37.79,pos,credit_card,**** **** **** 0310,f1902a16-3978-4a4a-9b46-804e6ffbbab7,Delta,M87748,https://www.delta.com,16.121.31.233,37.185053,-68.792653,0
528938911,Jane,Sharma,M,5859 1st Ave,Seattle,TX,21898,45.378353,-118.946008,2376795,Designer,1981-03-16,908334280138,c872ae0e-48ab-4763-88e5-bdf6c9424aae,2024-11-26,14:39:40,pharmacy,113.11,pos,credit_card,**** **** **** 1718,1d978278-930f-4848-95fa-694e69de7f88,Target,M74987,https://www.target.com,196.93.181.74,43.568122,-84.481689,0
175207167,Jane,Garcia,F,5211 Cedar Rd,Dallas,PA,39605,39.968908,-93.0221,7225327,Cashier,1966-12-09,811266912153,04c94b9a-b2ad-437e-8478-a54db71e2bf2,2024-05-11,12:16:32,electronics,1210.17,web,credit_card,**** **** **** 7842,8d7a5a6e-a232-4b12-a33c-76849cec015c,Shell,M24160,https://www.shell.com,32.65.126.128,43.402443,-82.139846,1
773477848,John,Sharma,F,6369 Pine St,New York,TX,30019,39.627917,-122.525094,6426780,Analyst,1996-08-24,588006167567,5c9134f3-9277-47de-ab6b-81f3f3a537fb,2024-06-27,12:18:24,grocery,13.61,pos,wallet,**** **** **** 8977,964c1a56-176a-4eea-90ac-764e4e213c99,Delta,M30487,https://www.delta.com,130.15.101.68,37.330061,-68.249879,0
561655650,Sara,Smith,F,9774 1st Ave,New York,NY,26803,39.84159,-122.634836,6274826,Designer,1952-05-31,333491141520,8fc2ff7c-6e7c-45b9-a836-905c0adec4f3,2024-07-28,02:24:30,restaurant,17.1,pos,debit_card,**** **** **** 5917,f3e82846-b12c-4e77-bed2-e966b6ca132c,Walmart,M98488,https://www.walmart.com,53.87.128.129,43.803775,-123.529138,0
919195419,Michael,Brown,F,1334 Park Ave,Seattle,GA,47664,45.426192,-119.125559,4861040,Cashier,1970-04-07,876351484685,b2de931d-f1e2-4a2d-925e-4e33012207d3,2024-03-18,16:51:09,utilities,178.85,pos,wallet,**** **** **** 9690,84cd9e58-9e03-49a1-bcf3-30128072d846,Delta,M36299,https://www.delta.com,94.119.38.62,37.12353,-68.421217,0
312303477,David,Garcia,F,6857 Oak St,San Francisco,WA,47623,31.384091,-111.374409,5093501,Nurse,1986-05-31,866032420448,fd600fae-4299-4450-b857-f6a59497b1d0,2024-03-09,08:18:04,grocery,116.02,web,credit_card,**** **** **** 1981,1b43ad6f-496a-4113-b498-3ac8c45bcbe9,Delta,M97060,https://www.delta.com,213.149.244.199,37.592179,-68.681316,0
476490785,Priya,Nguyen,M,9673 Maple Ave,Boston,MA,40924,30.202873,-95.307546,946020,Teacher,1969-03-17,158673425754,371dee57-d617-4db4-b0f6-aa3c9b70415e,2024-01-09,04:25:33,grocery,102.56,pos,credit_card,**** **** **** 6441,f07ce356-3bb0-44fc-b7e5-444bedf69df1,BestBuy,M48983,https://www.bestbuy.com,54.221.228.42,33.075296,-115.058857,0
481569857,David,Doe,F,7818 Maple Ave,San Francisco,GA,53610,31.412628,-111.126284,6930682,Analyst,1964-05-21,002720634591,f71a7957-62ca-4b11-a6d3-f485096bb835,2024-02-13,00:59:37,online_purchase,103.59,pos,wallet,**** **** **** 3165,e465be8b-0e01-49c3-bba9-b9335a685cc2,Target,M61576,https://www.target.com,225.97.242.214,43.764448,-84.371362,0
152910867,Luis,Nguyen,M,3348 Oak St,San Francisco,GA,32119,31.145587,-111.229786,5086459,Manager,1963-05-23,713334476263,cebfb9d5-f642-4ded-ad62-344ba1e0b195,2024-08-21,01:10:37,electronics,1990.65,web,wallet,**** **** **** 5971,d43ea99c-e3e9-4631-9bb8-05f8c5ee70c3,Amazon,M71457,https://www.amazon.com,35.224.83.250,30.185948,-90.299745,1
004896465,Mei,Smith,M,1062 1st Ave,San Francisco,NJ,53628,31.4981,-111.288615,3022097,Designer,2003-09-02,280924287572,bbc51f5a-b55f-4123-bd2b-1a11a2869a07,2024-02-04,19:34:47,restaurant,144.95,web,credit_card,**** **** **** 4856,6af97b22-8b35-45b8-811d-ceb852644b67,Target,M51358,https://www.target.com,189.126.196.244,43.324602,-83.994234,0
707587771,Anita,Doe,M,3866 Main St,Austin,NY,14700,41.926937,-85.562707,3968594,Cashier,1960-05-29,215134228499,6353ea6f-63d9-4761-b70d-9d1a4544a5ad,2024-03-23,11:40:32,grocery,67.86,pos,credit_card,**** **** **** 1520,28e3a9cc-8fa9-4c3d-af0a-4734929b25b1,Walmart,M70323,https://www.walmart.com,213.182.169.123,43.589334,-123.35645,0
189616423,John,Brown,M,9425 Main St,Dallas,MA,37704,40.092654,-92.817713,2423590,Developer,1954-12-25,610326642147,c85de7d9-a779-40da-96ae-163ddf390d5d,2024-11-07,02:47:49,utilities,302.28,web,wallet,**** **** **** 9961,519114cd-676a-4f18-91a9-a4cec62c465f,Starbucks,M58265,https://www.starbucks.com,158.48.112.162,44.44798,-89.863353,0
224386490,Anita,Patel,M,8696 2nd St,Dallas,NJ,48103,39.93463,-93.106663,6773844,Consultant,1976-12-13,810818661794,ff2f1e27-027f-4173-b6a2-e4b3f50410f5,2024-05-18,01:06:19,travel,2383.71,pos,credit_card,**** **** **** 7945,325ba86f-dc5e-4282-a3e5-3e7783c237d0,Target,M37665,https://www.target.com,48.21.192.252,43.596275,-83.983085,1
499564122,Luis,Doe,M,317 Main St,Chicago,CA,95957,25.601175,-112.589532,7337859,Designer,1993-08-31,031030372368,fc116fc4-44fc-4091-87af-4619966ed73a,2024-03-15,03:27:06,gas,44.07,web,credit_card,**** **** **** 3349,8900a922-c0ac-469e-91a2-66d0e658946a,Starbucks,M16674,https://www.starbucks.com,86.3.27.162,44.700948,-89.628543,0
080695814,Anita,Nguyen,F,6648 Cedar Rd,New York,GA,77286,39.743232,-122.529789,5743079,Consultant,1970-10-22,671795760243,3061e187-9b16-4c4f-8627-0dee672046d5,2024-07-01,05:38:16,restaurant,93.24,pos,credit_card,**** **** **** 3417,5f8a5001-99f1-46ab-81d9-18e98b2483be,Target,M32713,https://www.target.com,52.41.156.126,43.294385,-84.256463,0
156193183,Michael,Patel,M,5978 Oak St,New York,NY,56798,39.777587,-122.704501,7259687,Clerk,1952-11-13,745508428910,f8991190-7cbc-4117-8179-d14942915377,2024-12-25,20:50:13,pharmacy,240.7,mobile,credit_card,**** **** **** 4787,a92e736c-da49-4ed8-b4cb-26c432218a70,Walmart,M30223,https://www.walmart.com,166.94.86.210,43.399564,-123.420414,0
